65.60212629,-66.35270564,-555.9
65.60224466,-66.3526197,-554.21
65.60229663,-66.3527356,-550.18
65.60234074,-66.35283513,-547.17
65.60238406,-66.3529327,-544.38
65.60242251,-66.35301933,-542.08
65.60243924,-66.35305847,-542.94
65.60250106,-66.35319661,-537.41
65.60251532,-66.35323075,-538.56
65.60254254,-66.35329269,-537.86
65.60257153,-66.35335904,-536.83
65.60258901,-66.35340012,-537.47
65.60262568,-66.35348331,-535.3
65.60263576,-66.35350807,-537.15
65.60265123,-66.35354519,-537.86
65.60270423,-66.35366351,-533.54
65.60272211,-66.35370562,-534.18
65.60274107,-66.35375014,-534.62
65.60276198,-66.35379867,-534.82
65.60278513,-66.35385264,-534.59
65.60281372,-66.35391802,-533.54
65.60283125,-66.3539591,-534.34
65.60284672,-66.35399623,-535.26
65.60286122,-66.35403186,-536.48
65.60287692,-66.35406945,-537.5
65.60289182,-66.35410509,-538.66
65.60290832,-66.35414468,-539.55
65.60292361,-66.35418135,-540.64
65.60295645,-66.35425612,-538.85
65.60297174,-66.35429273,-540.06
65.60298824,-66.35433232,-541.09
65.60300177,-66.3543655,-542.4
65.6030217,-66.35441151,-542.88
65.60303717,-66.35444961,-544
65.60305711,-66.35449665,-544.35
65.60307361,-66.35453624,-545.5
65.60309115,-66.35457732,-546.34
65.60310702,-66.35461645,-547.52
65.60312375,-66.3546565,-548.61
65.60313905,-66.35469317,-549.73
65.60315675,-66.35473569,-550.78
65.60317606,-66.35478124,-551.39
65.6031952,-66.35482633,-551.97
65.60321451,-66.35487285,-552.48
65.60323204,-66.35491491,-553.54
65.60325278,-66.35496389,-553.95
65.60327106,-66.35500698,-554.85
65.60328922,-66.35505053,-555.78
65.6033071,-66.35509361,-556.64
65.60332423,-66.35513469,-557.73
65.60334354,-66.35518122,-558.5
65.60336164,-66.35522476,-559.55
65.60337814,-66.35526435,-560.67
65.60339608,-66.35530738,-561.73
65.60341401,-66.35535047,-562.78
65.60343269,-66.3553955,-563.84
65.60345142,-66.35544054,-564.67
65.60346976,-66.3554846,-565.79
65.60348786,-66.35552814,-566.72
65.60350757,-66.35557564,-567.49
65.60352648,-66.35562119,-568.45
65.60354625,-66.35566869,-569.41
65.60356435,-66.35571224,-570.5
65.60358286,-66.35575681,-571.49
65.60360217,-66.35580334,-572.51
65.60362211,-66.35585135,-573.34
65.60364262,-66.35589988,-574.08
65.60366743,-66.35595775,-573.82
65.60369195,-66.35601522,-573.6
65.60372077,-66.35608105,-572.42
65.60374289,-66.35613353,-572.64
65.6037693,-66.35619541,-572.1
65.60379422,-66.35625385,-571.9
65.60382041,-66.35631424,-571.42
65.60384682,-66.35637612,-570.94
65.60387014,-66.35643055,-570.94
65.6038961,-66.35649146,-570.46
65.60392211,-66.35655139,-569.76
65.60394039,-66.35659642,-571.07
65.60396577,-66.35665578,-570.62
65.60399035,-66.35671325,-570.56
65.60401309,-66.35676717,-570.72
65.60404008,-66.35682956,-569.95
65.60406243,-66.35688256,-570.18
65.60408437,-66.3569355,-570.59
65.60410832,-66.35699142,-570.53
65.60413003,-66.3570439,-571.17
65.60415118,-66.3570949,-571.78
65.60417312,-66.35714686,-572.38
65.60419363,-66.35719637,-573.12
65.60421437,-66.35724633,-573.98
65.60423552,-66.35729732,-574.78
65.60425723,-66.35734975,-575.3
65.6042794,-66.35740321,-575.9
65.60429871,-66.3574507,-577.18
65.60431945,-66.35750072,-578.24
65.60434197,-66.35755515,-578.69
65.60436311,-66.35760615,-579.58
65.60438466,-66.35765811,-580.32
65.60440379,-66.3577051,-581.76
65.60442614,-66.35775907,-582.46
65.60444848,-66.35781298,-582.88
65.6044698,-66.35786449,-583.97
65.60449071,-66.35791595,-584.99
65.60451185,-66.35796791,-586.02
65.604533,-66.35801891,-587.07
65.60456015,-66.35808273,-586.21
65.60457906,-66.35813023,-587.97
65.60460003,-66.35818168,-589.31
65.60462536,-66.3582411,-589.02
65.60464673,-66.35829358,-590.14
65.6046858,-66.35837975,-584.64
65.60470007,-66.35841883,-588.35
65.60472081,-66.35846977,-589.6
65.60473949,-66.35851778,-592
65.60475943,-66.35856774,-593.95
65.60477931,-66.3586177,-595.52
65.60479157,-66.3586538,-600.77
65.60483512,-66.35874691,-592.93
65.60485202,-66.3587924,-596.32
65.6048731,-66.35884437,-597.82
65.60489568,-66.35889983,-598.59
65.60491963,-66.3589577,-599.14
65.60494621,-66.35902009,-598.46
65.60497681,-66.35908942,-595.71
65.60500316,-66.35915227,-594.82
65.60502488,-66.35920573,-596.29
65.60504786,-66.35926211,-596.93
65.60506997,-66.35931654,-598.14
65.60509312,-66.35937349,-599.23
65.60511609,-66.35942987,-599.97
65.60514045,-66.35948877,-600.32
65.60516497,-66.35954819,-600.58
65.60519052,-66.35960904,-600.13
65.60521711,-66.35967143,-599.14
65.60524369,-66.35973383,-598.02
65.60526885,-66.3597937,-597.6
65.60529383,-66.35985312,-596.83
65.60531818,-66.35991202,-597.41
65.60534677,-66.35997733,-594.62
65.60538103,-66.36005165,-588.32
65.60540515,-66.36011003,-588.54
65.6054291,-66.36016796,-588.38
65.60545385,-66.36022686,-588.32
65.60547843,-66.36028627,-587.97
65.60550341,-66.36034563,-587.36
65.60552897,-66.36040556,-586.34
65.60555028,-66.36046097,-588.67
65.60557607,-66.36052136,-587.17
65.60560122,-66.36058123,-586.62
65.60562637,-66.36064116,-585.54
65.60564992,-66.36069806,-585.98
65.6056745,-66.36075741,-585.82
65.60569942,-66.36081683,-584.45
65.60572417,-66.36087567,-584.19
65.60574732,-66.36093257,-584.64
65.60577087,-66.36099147,-585.5
65.60579505,-66.36105088,-585.79
65.60581957,-66.36110829,-584.74
65.60584495,-66.36116771,-582.69
65.60586873,-66.36122609,-583.33
65.60589469,-66.36128305,-578.98
65.60591703,-66.36134189,-581.89
65.60594012,-66.36140079,-583.46
65.60596407,-66.36145963,-584.13
65.60598722,-66.36151951,-586.4
65.60601077,-66.36157938,-587.81
65.60603409,-66.36163679,-588.35
65.60618243,-66.36140268,-582.3
65.60620598,-66.36146158,-585.66
65.60623033,-66.36152145,-587.3
65.6062545,-66.36158081,-587.71
65.60627845,-66.36163971,-587.81
65.606302,-66.36169758,-587.81
65.60632635,-66.36175648,-587.81
65.60635048,-66.3618159,-587.81
65.60637506,-66.36187623,-589.22
65.60639878,-66.36193467,-589.63
65.60642347,-66.36199552,-590.62
65.60644782,-66.36205539,-590.72
65.6064716,-66.3621128,-590.34
65.60649612,-66.36217319,-590.4
65.6065207,-66.36223353,-590.66
65.60654442,-66.36229094,-590.27
65.60656797,-66.36234789,-588.9
65.60659095,-66.36240329,-587.23
65.60661346,-66.3624587,-585.86
65.60663701,-66.36251565,-584.54
65.60666039,-66.36257209,-583.78
65.60668394,-66.36262996,-583.52
65.60670645,-66.36268439,-581.92
65.60673264,-66.3627497,-584.74
65.60675636,-66.36280711,-584.42
65.60678151,-66.36286997,-585.76
65.60680409,-66.3629244,-584.16
65.60682603,-66.36297734,-582.72
65.60684815,-66.3630308,-581.02
65.60686665,-66.3630744,-576.61
65.60689221,-66.3631372,-578.08
65.60691197,-66.36318475,-575.1
65.60693449,-66.36323918,-573.92
65.6069554,-66.36328966,-572.1
65.60697798,-66.36334506,-571.46
65.6070005,-66.3633995,-570.88
65.6070198,-66.36344602,-568
65.60704055,-66.36349604,-566.69
65.6070649,-66.36355591,-567.23
65.60707859,-66.3635876,-561.47
65.60710414,-66.36365045,-562.85
65.60712792,-66.36370884,-563.42
65.60714906,-66.36375983,-562.27
65.60716998,-66.36381128,-561.31
65.60719169,-66.36386376,-560.54
65.6072102,-66.36390828,-558.02
65.60723398,-66.36396667,-558.5
65.60725552,-66.36401863,-557.98
65.60727884,-66.36407604,-558.05
65.60730078,-66.36412996,-557.79
65.6073229,-66.36418445,-557.54
65.60734484,-66.36423739,-557.15
65.60736478,-66.36428638,-555.78
65.60738913,-66.36434625,-556.51
65.60741171,-66.36440068,-556.29
65.60743302,-66.36445316,-555.84
65.60745537,-66.36450805,-555.81
65.60747829,-66.36456449,-555.78
65.60750063,-66.36461841,-555.55
65.60752275,-66.36467284,-555.65
65.60754572,-66.36472927,-555.78
65.60756847,-66.36478519,-555.74
65.60759059,-66.36483962,-555.71
65.60761413,-66.36489652,-555.87
65.60763768,-66.36495445,-556.35
65.6076614,-66.36501283,-556.8
65.60768678,-66.36507517,-557.47
65.60771538,-66.36514644,-559.84
65.60774213,-66.36521222,-561.09
65.60776729,-66.36527507,-562.11
65.60779605,-66.36534583,-564.16
65.60782063,-66.36540622,-564.74
65.60784395,-66.36546363,-564.86
65.60786692,-66.36552001,-564.77
65.60788961,-66.36557593,-564.61
65.60791156,-66.36562893,-564.32
65.6079323,-66.36567987,-563.68
65.60796226,-66.36575458,-565.76
65.60798404,-66.36580706,-565.31
65.60800839,-66.36586694,-565.92
65.60803612,-66.36593621,-567.33
65.60805565,-66.36598325,-566.37
65.60808602,-66.36605894,-568.38
65.60810516,-66.36610494,-567.26
65.60813352,-66.3661757,-568.83
65.60816314,-66.36624847,-570.62
65.60818726,-66.36630783,-571.04
65.60821345,-66.36637217,-571.74
65.60823115,-66.36641572,-570.37
65.6082712,-66.36651518,-574.98
65.60829252,-66.36656761,-574.5
65.60832495,-66.36664828,-576.96
65.60835772,-66.36672895,-579.49
65.60838728,-66.36680264,-580.99
65.60841364,-66.36686749,-581.6
65.60843719,-66.36692536,-581.63
65.60846194,-66.36698627,-581.92
65.60848772,-66.36704958,-582.46
65.60851047,-66.3671055,-582.14
65.60853419,-66.36716291,-582.3
65.60855934,-66.36722479,-582.72
65.60858312,-66.36728318,-582.59
65.60860684,-66.36734156,-582.66
65.60862982,-66.367398,-582.5
65.60865537,-66.36746079,-583.1
65.60868253,-66.3675276,-583.84
65.60870929,-66.36759343,-584.64
65.60873747,-66.36766368,-585.54
65.60877672,-66.36776119,-589.06
65.6088119,-66.36784874,-591.62
65.60885115,-66.36794626,-594.98
65.60889888,-66.36806452,-600.22
65.6089395,-66.36816639,-603.71
65.60897875,-66.36826391,-607.1
65.6090208,-66.3683683,-610.75
65.60907271,-66.36849796,-616.48
65.60910669,-66.36858155,-618.34
65.60914095,-66.36866664,-620.19
65.60917516,-66.36875178,-621.98
65.60921114,-66.36884036,-624.26
65.60924093,-66.36891456,-625.28
65.60926345,-66.36896899,-624.74
65.60929026,-66.36903482,-625.02
65.60931943,-66.36910656,-625.73
65.60935684,-66.3691996,-628.06
65.60937655,-66.36924808,-627.14
65.60942164,-66.36935992,-630.85
65.60945081,-66.36943165,-631.71
65.60947716,-66.36949651,-631.94
65.60950638,-66.36956825,-632.38
65.609545,-66.36966427,-634.78
65.60957904,-66.36974787,-636.26
65.60959611,-66.36978992,-634.82
65.60966836,-66.36997052,-643.17
65.60973053,-66.37012539,-649.76
65.60977825,-66.37024365,-653.63
65.60981584,-66.37033721,-655.65
65.60986196,-66.37045152,-659.2
65.60994567,-66.3706603,-668.99
65.60999896,-66.3707934,-673.7
65.6100543,-66.37093143,-678.46
65.61009779,-66.37103834,-681.25
65.61013377,-66.37112789,-682.72
65.61019537,-66.37128127,-688.48
65.61018855,-66.37126248,-682.66
65.61031145,-66.37156976,-698.46
65.61033843,-66.37163605,-698.4
65.61037871,-66.37173603,-700.29
65.61042117,-66.37184042,-702.66
65.61047548,-66.37197599,-706.72
65.61049158,-66.3720146,-704.74
65.61070026,-66.3718269,-709.95
65.6107202,-66.37187388,-708.48
65.61074953,-66.37194419,-708.7
65.61076809,-66.37198871,-707.01
65.61080711,-66.37208078,-708.74
65.6108349,-66.37214713,-708.51
65.61086492,-66.37221795,-708.48
65.61089409,-66.37228773,-708.54
65.61095792,-66.37243871,-713.63
65.61097018,-66.37246787,-711.1
65.61098731,-66.37250895,-709.31
65.61104243,-66.37263964,-712.99
65.61108534,-66.37274111,-715.07
65.61112763,-66.37284109,-716.77
65.61116223,-66.37292331,-717.57
65.61120171,-66.37301734,-719.07
65.61124497,-66.37311978,-721.12
65.61129407,-66.37323563,-723.71
65.61133234,-66.37332673,-724.83
65.61136775,-66.37341084,-725.57
65.61140402,-66.37349702,-726.37
65.61144705,-66.37359895,-728.32
65.61148051,-66.37367819,-728.64
65.61150704,-66.3737415,-728.26
65.61152577,-66.37378556,-726.85
65.61157992,-66.37391379,-730.08
65.61161092,-66.37398804,-730.24
65.61164054,-66.37405783,-730.14
65.61166833,-66.37412418,-729.86
65.61170477,-66.37420978,-730.82
65.61172809,-66.37426524,-730.14
65.61175587,-66.37433159,-729.5
65.60070214,-66.34950366,-514.98
65.6007187,-66.34954131,-515.3
65.60075153,-66.34961316,-514.37
65.60075915,-66.34963195,-515.52
65.60077365,-66.34966461,-516.03
65.60079943,-66.34972208,-515.71
65.60080184,-66.34972998,-517.5
65.60081616,-66.34976218,-518.05
65.60083266,-66.34979977,-518.53
65.60083564,-66.34980819,-520.29
65.6008687,-66.3498805,-519.04
65.6008824,-66.34991218,-519.74
65.60091322,-66.34998008,-518.88
65.6009374,-66.35003354,-518.62
65.60095774,-66.3500796,-518.69
65.60098954,-66.35014899,-517.66
65.60099882,-66.35017173,-518.94
65.60101429,-66.35020691,-519.26
65.60106248,-66.35031142,-516.74
65.60106162,-66.35031239,-518.94
65.6011086,-66.35041392,-516.45
65.60112189,-66.35044463,-517.31
65.60113232,-66.35046938,-518.27
65.60114401,-66.35049712,-519.26
65.60116372,-66.35054169,-519.46
65.6011714,-66.35056049,-520.86
65.60117483,-66.35056988,-522.69
65.60120062,-66.35062735,-522.27
65.60121471,-66.35066001,-523.01
65.60122777,-66.3506902,-523.84
65.60123906,-66.3507169,-524.86
65.60125413,-66.35075111,-525.47
65.60126903,-66.35078577,-526.3
65.60128192,-66.35081545,-527.14
65.60129561,-66.35084714,-528.06
65.60131395,-66.35088827,-528.32
65.60132621,-66.35091744,-529.38
65.60134294,-66.3509556,-529.95
65.60135503,-66.3509843,-531.04
65.60137056,-66.35101942,-531.74
65.60138242,-66.35104767,-532.83
65.60139811,-66.35108331,-533.5
65.60141278,-66.35111746,-534.27
65.60142751,-66.35115166,-535.01
65.60143977,-66.35117985,-536.03
65.60145507,-66.35121549,-536.9
65.60146779,-66.35124569,-537.86
65.60148085,-66.35127588,-538.98
65.60149598,-66.35131106,-539.81
65.60151087,-66.35134572,-540.51
65.60154187,-66.35141408,-539.58
65.60154387,-66.35142095,-541.89
65.60155476,-66.35144771,-543.2
65.60156823,-66.35147888,-544.19
65.60158135,-66.35151005,-545.28
65.60158857,-66.3515289,-547.17
65.60161274,-66.35158236,-546.94
65.60162701,-66.3516165,-548
65.60164775,-66.35166257,-548.16
65.60166912,-66.3517111,-548.38
65.60168202,-66.35174181,-549.6
65.60169084,-66.35176358,-551.3
65.6017015,-66.35178982,-552.58
65.60171782,-66.35182695,-553.34
65.60172567,-66.35184723,-555.17
65.60173736,-66.35187594,-556.48
65.60176595,-66.35193931,-555.84
65.6017895,-66.35199231,-556
65.60180239,-66.35202302,-557.18
65.60181729,-66.35205762,-558.3
65.60183139,-66.35209131,-559.46
65.60184548,-66.35212495,-560.64
65.60186078,-66.35216058,-561.66
65.60187631,-66.35219674,-562.69
65.60189321,-66.35223633,-563.46
65.60191435,-66.3522844,-563.71
65.60193973,-66.35234084,-563.42
65.6019697,-66.3524077,-562.69
65.60201805,-66.35251272,-559.55
65.60203599,-66.35255381,-560.13
65.60205793,-66.35260382,-560.35
65.60208956,-66.35267367,-559.3
65.60222398,-66.35264594,-554.69
65.60225921,-66.35272569,-552.96
65.60236034,-66.3529476,-542.21
65.60230534,-66.35283215,-552.86
65.60237908,-66.35299458,-545.82
65.6024244,-66.35309514,-542.75
65.60247252,-66.35320262,-539.17
65.60249046,-66.35324468,-539.81
65.60252123,-66.35331452,-538.62
65.60255469,-66.35338975,-536.99
65.60258047,-66.35344917,-536.45
65.60260643,-66.35350812,-535.84
65.6026306,-66.35356359,-535.65
65.60265719,-66.35362398,-534.88
65.60267667,-66.35367004,-535.3
65.60270188,-66.35372797,-534.88
65.60272423,-66.35377896,-534.88
65.6027413,-66.35382004,-535.58
65.60275706,-66.35385665,-536.35
65.60277293,-66.35389481,-537.25
65.60278983,-66.35393538,-538.14
65.60280616,-66.35397348,-539.04
65.60282186,-66.35401112,-540.13
65.60285526,-66.35408641,-538.53
65.60287961,-66.3541433,-538.21
65.60289818,-66.35418685,-538.78
65.60292854,-66.35425572,-537.44
65.60294384,-66.35429233,-538.5
65.60295874,-66.35432797,-539.78
65.60297484,-66.35436659,-540.9
65.60298956,-66.35440171,-542.02
65.60300669,-66.35444279,-542.91
65.60302297,-66.35448192,-543.94
65.60304651,-66.3545359,-543.71
65.60306829,-66.35458735,-543.97
65.60308376,-66.35462447,-545.06
65.60309905,-66.35466109,-546.4
65.60311435,-66.35469873,-547.71
65.60313188,-66.35473981,-548.48
65.60314982,-66.35478284,-549.47
65.60316449,-66.35481899,-550.85
65.60318082,-66.35485807,-551.97
65.60319852,-66.35489967,-552.8
65.60321926,-66.35494865,-553.28
65.60323914,-66.35499569,-553.89
65.60325788,-66.35504073,-554.66
65.60327679,-66.3550853,-555.42
65.60329552,-66.35513034,-556.16
65.60331403,-66.35517388,-556.99
65.60333276,-66.35521892,-557.92
65.60335047,-66.35526149,-559.01
65.6033672,-66.3553016,-560.1
65.60338427,-66.35534268,-561.31
65.60340123,-66.35538422,-562.53
65.60341871,-66.35542633,-563.81
65.60343561,-66.35546787,-565.02
65.60345354,-66.35551096,-566.24
65.60347165,-66.3555545,-567.14
65.60349176,-66.355602,-567.87
65.60351032,-66.35564657,-568.93
65.60353084,-66.35569608,-569.7
65.60355037,-66.35574209,-570.53
65.60357025,-66.3557901,-571.2
65.60359163,-66.35584058,-571.81
65.60361237,-66.35588962,-572.51
65.60363511,-66.35594354,-572.7
65.60365746,-66.35599556,-573.06
65.60367998,-66.35604902,-573.22
65.60370295,-66.35610345,-573.54
65.6037265,-66.3561584,-573.47
65.60375366,-66.35622125,-572.74
65.60377944,-66.35628067,-572.32
65.60380442,-66.35633911,-572
65.60383806,-66.35641485,-569.86
65.6038612,-66.35646883,-569.7
65.60388338,-66.35652131,-570.18
65.60391174,-66.35658617,-568.96
65.60393552,-66.3566426,-568.96
65.60396124,-66.35670202,-568.51
65.60398238,-66.35675301,-569.31
65.60400255,-66.35680149,-570.08
65.60402467,-66.35685397,-570.59
65.60404782,-66.35690891,-570.53
65.60406999,-66.3569614,-570.98
65.60409193,-66.35701336,-571.42
65.60411405,-66.35706682,-572.03
65.60413479,-66.35711581,-572.8
65.60415673,-66.35716875,-573.34
65.60417828,-66.35721974,-573.86
65.6042036,-66.35727916,-573.44
65.60422921,-66.35733909,-572.93
65.60425156,-66.35739203,-573.34
65.60427207,-66.35744251,-574.37
65.60429201,-66.35749052,-575.46
65.60431109,-66.35753751,-576.99
65.60433848,-66.35760088,-576
65.60435337,-66.35764047,-578.66
65.60436523,-66.35767358,-582.4
65.60436982,-66.35769284,-588.45
65.604396,-66.3577542,-588
65.60442602,-66.35782204,-586.11
65.60445181,-66.35788243,-585.76
65.60446848,-66.35792546,-588.29
65.60449747,-66.35799284,-586.62
65.6045291,-66.35806365,-584.16
65.60453729,-66.35809179,-589.86
65.60456004,-66.35814576,-590.34
65.60458319,-66.35820168,-590.91
65.60461241,-66.35826849,-589.28
65.60465572,-66.35836211,-582.3
65.60465406,-66.35837191,-591.81
65.60467784,-66.35842834,-592.1
65.60469933,-66.35848128,-593.15
65.60472734,-66.35854614,-592
65.60475473,-66.35860951,-590.98
65.60476739,-66.35864658,-595.46
65.60479151,-66.35870399,-595.78
65.60481409,-66.35875945,-596.58
65.6048362,-66.35881388,-597.92
65.60485998,-66.3588713,-598.21
65.60488027,-66.35892223,-600.1
65.6049131,-66.35899603,-596.54
65.60493527,-66.35905046,-597.86
65.60495882,-66.35910735,-598.53
65.60498254,-66.35916476,-598.98
65.60500649,-66.35922269,-599.39
65.60503491,-66.35928852,-597.47
65.60505078,-66.35933253,-601.89
65.6050753,-66.35939194,-602.18
65.60510532,-66.35945978,-599.39
65.60512847,-66.35951667,-600.38
65.60515506,-66.35957907,-599.46
65.60518101,-66.35964095,-598.75
65.60520599,-66.35970031,-598.62
65.60523051,-66.35975972,-598.78
65.60525527,-66.35981862,-598.66
65.60527962,-66.35987752,-598.85
65.6053054,-66.35993889,-598.43
65.60533176,-66.36000077,-597.09
65.60535651,-66.36006064,-597.22
65.60538309,-66.36012304,-595.9
65.60541231,-66.36018789,-592.38
65.60543666,-66.36024679,-592.51
65.60546182,-66.36030673,-592
65.60549081,-66.36037107,-588.42
65.60551459,-66.36042848,-588.19
65.60553871,-66.36048692,-588.13
65.60556449,-66.36054731,-586.75
65.60558317,-66.36060117,-592.93
65.60560431,-66.36065703,-595.62
65.60562746,-66.36071496,-596.7
65.60566189,-66.36078285,-586.69
65.60568584,-66.36084078,-586.59
65.60571042,-66.36090014,-586.4
65.60573437,-66.36095801,-586.27
65.60575895,-66.36101742,-586.18
65.60578204,-66.36107627,-587.52
65.60580645,-66.36113419,-586.85
65.60583218,-66.36119361,-584.74
65.60585613,-66.36125251,-585.09
65.6058791,-66.36130992,-586.02
65.60590345,-66.36136882,-585.86
65.6059274,-66.36142766,-586.34
65.60595112,-66.36148708,-586.85
65.60597547,-66.36154598,-587.14
65.60599942,-66.36160482,-587.39
65.6060228,-66.3616632,-587.81
65.60617234,-66.3614272,-581.44
65.60619589,-66.36148507,-581.47
65.60621984,-66.361543,-581.63
65.60624379,-66.3616019,-581.95
65.60626774,-66.3616608,-582.24
65.60629129,-66.36171964,-585.79
65.60631541,-66.36178003,-588.1
65.60633959,-66.36183939,-587.84
65.60636394,-66.36189829,-587.68
65.60638749,-66.36195621,-588.22
65.60641224,-66.36201804,-589.7
65.60643751,-66.36208037,-590.5
65.60646129,-66.36213778,-590.34
65.60648541,-66.3621972,-590.08
65.60650976,-66.3622561,-589.7
65.60653331,-66.36231397,-589.28
65.60655748,-66.36237333,-588.83
65.60658103,-66.36243028,-588.32
65.60660458,-66.36248717,-587.71
65.60662773,-66.36254407,-586.69
65.60665007,-66.36259804,-584.77
65.6066742,-66.36265643,-584.99
65.60669757,-66.36271384,-584.54
65.60672049,-66.3627693,-583.3
65.60674261,-66.3628227,-581.47
65.60676799,-66.36288607,-583.14
65.60679435,-66.36295087,-584.77
65.60681406,-66.36299739,-581.79
65.60683623,-66.36305085,-580.03
65.60685777,-66.36310282,-578.27
65.60687932,-66.36315478,-576.19
65.60690281,-66.36321271,-576.35
65.60692555,-66.36326766,-575.33
65.60695071,-66.36333045,-576.83
65.60697385,-66.36338741,-576.58
65.60699459,-66.36343639,-574.46
65.60701637,-66.36348985,-573.28
65.60703447,-66.36353242,-569.79
65.60705659,-66.36358588,-568.77
65.60707813,-66.36363882,-568
65.60709864,-66.36368832,-566.08
65.60712019,-66.36374029,-565.12
65.60714454,-66.36380016,-566.08
65.60715903,-66.3638338,-560.93
65.60717777,-66.36387786,-558.37
65.60720149,-66.36393722,-559.04
65.60722045,-66.36398179,-556.61
65.60724137,-66.36403324,-555.9
65.60726331,-66.36408722,-555.39
65.60728623,-66.3641436,-555.68
65.6073088,-66.36419803,-555.68
65.60733052,-66.36425148,-555.26
65.60735143,-66.36430294,-554.53
65.6073728,-66.36435444,-553.86
65.60739515,-66.36440933,-553.66
65.60741767,-66.3644648,-553.89
65.60744121,-66.36452266,-554.4
65.60746637,-66.36458454,-555.01
65.60748969,-66.36464195,-555.26
65.60751243,-66.36469885,-555.65
65.60753558,-66.36475574,-555.87
65.60756096,-66.36481808,-556.86
65.60758772,-66.36488489,-558.59
65.60761345,-66.36494826,-559.55
65.60763642,-66.36500464,-559.68
65.60766054,-66.36506405,-560.22
65.60768409,-66.36512192,-560.45
65.60770804,-66.3651818,-561.12
65.60773302,-66.36524316,-561.76
65.60776058,-66.36531191,-563.52
65.60778837,-66.36538021,-565.28
65.60781249,-66.3654406,-565.76
65.60783421,-66.36549303,-565.22
65.60785518,-66.36554453,-564.48
65.60787609,-66.36559599,-563.81
65.60789683,-66.36564595,-563.14
65.60791757,-66.36569694,-562.5
65.60793785,-66.3657469,-561.54
65.60796203,-66.36580632,-561.92
65.6079936,-66.36588499,-564.8
65.60801956,-66.36594881,-565.66
65.60804294,-66.3660072,-565.95
65.60806786,-66.36606856,-566.34
65.60809404,-66.36613291,-567.3
65.608122,-66.36620263,-568.8
65.60814996,-66.36627242,-570.18
65.60817494,-66.36633378,-570.85
65.60819947,-66.36639412,-571.2
65.60822422,-66.36645502,-571.81
65.60825361,-66.36652825,-573.6
65.60828014,-66.36659454,-574.3
65.60830713,-66.36666083,-575.23
65.60833491,-66.3667301,-576.35
65.60836648,-66.36680877,-578.69
65.60839444,-66.36687758,-579.68
65.60841799,-66.36693545,-579.71
65.60844475,-66.36700225,-580.64
65.60847317,-66.36707204,-581.76
65.60849889,-66.36713638,-582.3
